season,injury_type,date_from,date_until,days_absent,matches_missed,player_id,player_id_tm,player_name,club_name,club_id_tm,club_slug,squad_team_slug
20/21,Lesión desconocida,2021-04-28,2021-05-11,14.0,2.0,183397,183397,Mike van Duinen,,,,
20/21,Lesión de tobillo,2021-01-22,2021-02-24,34.0,5.0,183397,183397,Mike van Duinen,,,,
19/20,Fractura metatarsiana,2019-07-05,2019-11-01,120.0,12.0,183397,183397,Mike van Duinen,,,,
17/18,Lesión de rodilla,2017-08-07,2017-09-14,39.0,4.0,183397,183397,Mike van Duinen,,,,
16/17,Lesión de cadera,2016-12-01,2017-01-19,50.0,5.0,183397,183397,Mike van Duinen,,,,
16/17,Lesión de tobillo,2016-09-09,2016-10-03,25.0,5.0,183397,183397,Mike van Duinen,,,,
14/15,Enfermo,2014-08-30,2014-09-08,10.0,1.0,183397,183397,Mike van Duinen,,,,
11/12,Fractura metatarsiana,2012-01-30,2012-04-16,78.0,19.0,183397,183397,Mike van Duinen,,,,
15/16,Lesión desconocida,2015-08-18,2015-10-18,62.0,14.0,39522,39522,Reza Ghoochannejhad,,,,
25/26,Lesión de espalda,2026-01-20,,106.0,15.0,136109,136109,Alexei Koselev,,,,
20/21,Fractura de dedo,2021-05-25,2021-06-22,29.0,7.0,136109,136109,Alexei Koselev,,,,
16/17,Lesión de espalda,2016-11-19,2016-11-29,11.0,2.0,136109,136109,Alexei Koselev,,,,
15/16,Lesión desconocida,2015-08-10,2015-08-20,11.0,1.0,136109,136109,Alexei Koselev,,,,
25/26,Lesión desconocida,2025-09-15,2026-04-05,203.0,27.0,258362,258362,Yanick van Osch,,,,
24/25,Lesión desconocida,2024-11-03,2025-07-01,241.0,26.0,258362,258362,Yanick van Osch,,,,
23/24,Problemas de rodilla,2023-09-21,2023-10-05,15.0,2.0,258362,258362,Yanick van Osch,,,,
20/21,Coronavirus,2021-04-22,2021-04-28,7.0,1.0,258362,258362,Yanick van Osch,,,,
20/21,Contusión,2021-02-20,2021-03-05,14.0,1.0,258362,258362,Yanick van Osch,,,,
19/20,Fractura de muñeca,2020-03-09,2020-06-30,114.0,,258362,258362,Yanick van Osch,,,,
18/19,Rotura del ligamento cruzado,2019-01-03,2020-01-01,364.0,49.0,258362,258362,Yanick van Osch,,,,
16/17,Lesión de codo,2016-07-21,2016-09-10,52.0,6.0,258362,258362,Yanick van Osch,,,,
20/21,Lesión en el muslo,2021-02-28,2021-04-07,39.0,3.0,30585,30585,Piet Velthuizen,,,,
15/16,Lesión de espalda,2016-03-22,2016-04-08,18.0,2.0,30585,30585,Piet Velthuizen,,,,
14/15,Enfermo,2015-04-09,2015-05-16,38.0,3.0,30585,30585,Piet Velthuizen,,,,
14/15,Lesión en el dedo del pie,2014-11-20,2015-01-04,46.0,6.0,30585,30585,Piet Velthuizen,,,,
19/20,Fractura de clavícula,2019-09-01,2019-12-11,102.0,12.0,333641,333641,Joshua Wehking,,,,
24/25,Problemas musculares,2024-08-02,2024-08-04,3.0,1.0,122695,122695,Martin Angha,,,,
24/25,Problemas musculares,2024-06-24,2024-07-01,8.0,,122695,122695,Martin Angha,,,,
23/24,Lesión en el gemelo,2024-01-17,2024-02-18,33.0,5.0,122695,122695,Martin Angha,,,,
23/24,Amigdalitis,2023-07-14,2023-07-17,4.0,,122695,122695,Martin Angha,,,,
21/22,Enfermo,2021-12-01,2021-12-12,12.0,2.0,122695,122695,Martin Angha,,,,
18/19,Lesión desconocida,2019-05-20,2019-07-15,57.0,2.0,122695,122695,Martin Angha,,,,
18/19,Lesión meniscal,2018-06-13,2019-01-14,216.0,21.0,122695,122695,Martin Angha,,,,
17/18,Lesión desconocida,2018-03-01,2018-03-27,27.0,3.0,122695,122695,Martin Angha,,,,
16/17,Lesión desconocida,2017-04-05,2017-04-13,9.0,1.0,122695,122695,Martin Angha,,,,
16/17,Lesión desconocida,2017-02-01,2017-02-09,9.0,1.0,122695,122695,Martin Angha,,,,
18/19,Lesión desconocida,2018-12-18,2019-02-01,46.0,3.0,327755,327755,Jarosław Jach,,,,
18/19,Lesión desconocida,2018-12-06,2018-12-09,4.0,1.0,327755,327755,Jarosław Jach,,,,
17/18,Lesión desconocida,2017-11-22,2017-12-04,13.0,3.0,327755,327755,Jarosław Jach,,,,
25/26,Lesión en el gemelo,2025-10-21,2026-01-18,90.0,11.0,235274,235274,Dario Van den Buijs,,,,
23/24,Lesión desconocida,2023-11-02,2023-11-08,7.0,1.0,235274,235274,Dario Van den Buijs,,,,
22/23,Lesión desconocida,2023-01-29,2023-02-09,12.0,2.0,235274,235274,Dario Van den Buijs,,,,
22/23,Lesión desconocida,2022-08-24,2022-09-01,9.0,1.0,235274,235274,Dario Van den Buijs,,,,
21/22,Lesión de hombro,2022-04-06,2022-06-30,86.0,6.0,235274,235274,Dario Van den Buijs,,,,
21/22,Lesión del brazo,2021-11-01,2021-11-15,15.0,1.0,235274,235274,Dario Van den Buijs,,,,
20/21,Lesión en el muslo,2021-04-25,2021-06-01,38.0,3.0,235274,235274,Dario Van den Buijs,,,,
17/18,Lesión pélvica,2018-02-09,2018-03-16,36.0,6.0,235274,235274,Dario Van den Buijs,,,,
17/18,Lesión en el pie,2017-08-04,2017-09-28,56.0,5.0,235274,235274,Dario Van den Buijs,,,,
21/22,Lesión desconocida,2021-07-15,2021-07-26,12.0,2.0,260979,260979,Branislav Ninaj,,,,
18/19,Lesión de tobillo,2019-01-21,2019-03-04,43.0,7.0,260979,260979,Branislav Ninaj,,,,
22/23,Lesión desconocida,2023-02-01,2023-02-08,8.0,1.0,168787,168787,Roel Janssen,,,,
21/22,Lesión desconocida,2022-05-09,2022-06-30,53.0,2.0,168787,168787,Roel Janssen,,,,
21/22,Lesión desconocida,2022-03-11,2022-04-20,41.0,5.0,168787,168787,Roel Janssen,,,,
21/22,Lesión desconocida,2021-10-12,2021-11-15,35.0,5.0,168787,168787,Roel Janssen,,,,
18/19,Lesión meniscal,2018-11-26,2019-01-21,57.0,5.0,168787,168787,Roel Janssen,,,,
17/18,Traumatismo,2017-08-21,2017-09-28,39.0,5.0,168787,168787,Roel Janssen,,,,
23/24,Lesión desconocida,2024-03-02,2024-03-13,12.0,1.0,359692,359692,George Cox,,,,
23/24,Lesión desconocida,2023-12-04,2023-12-10,7.0,1.0,359692,359692,George Cox,,,,
23/24,Lesión en el dedo del pie,2023-09-20,2023-10-15,26.0,3.0,359692,359692,George Cox,,,,
22/23,Lesión desconocida,2023-04-05,2023-04-19,15.0,2.0,359692,359692,George Cox,,,,
22/23,Lesión de tobillo,2023-02-14,2023-02-21,8.0,1.0,359692,359692,George Cox,,,,
22/23,Lesión desconocida,2023-01-11,2023-01-18,8.0,1.0,359692,359692,George Cox,,,,
21/22,Lesión de tobillo,2022-04-13,2022-05-04,22.0,3.0,359692,359692,George Cox,,,,
21/22,Coronavirus,2022-02-10,2022-02-15,6.0,1.0,359692,359692,George Cox,,,,
21/22,Enfermo,2021-10-29,2021-11-02,5.0,1.0,359692,359692,George Cox,,,,
21/22,Lesión desconocida,2021-08-21,2021-09-08,19.0,1.0,359692,359692,George Cox,,,,
20/21,Lesión en el dedo del pie,2021-03-19,2021-04-08,21.0,1.0,359692,359692,George Cox,,,,
24/25,Inflamación,2025-04-10,2025-07-01,83.0,9.0,201248,201248,Mickaël Tirpan,,,,
23/24,Lesión desconocida,2023-10-27,2023-10-31,5.0,1.0,201248,201248,Mickaël Tirpan,,,,
23/24,Falta de condición física,2023-09-16,2023-09-30,15.0,3.0,201248,201248,Mickaël Tirpan,,,,
21/22,Lesión desconocida,2021-10-25,2021-11-10,17.0,3.0,201248,201248,Mickaël Tirpan,,,,
21/22,Lesión desconocida,2021-09-21,2021-10-10,20.0,2.0,201248,201248,Mickaël Tirpan,,,,
20/21,Lesión desconocida,2021-04-04,2021-05-17,44.0,6.0,201248,201248,Mickaël Tirpan,,,,
20/21,Lesión desconocida,2021-02-03,2021-02-12,10.0,1.0,201248,201248,Mickaël Tirpan,,,,
19/20,Lesión desconocida,2020-07-15,2020-07-27,13.0,2.0,201248,201248,Mickaël Tirpan,,,,
18/19,Lesión en el pie,2018-12-12,2018-12-31,20.0,3.0,201248,201248,Mickaël Tirpan,,,,
16/17,Extensión del ligamento interno de la rodilla,2017-04-26,2017-06-30,66.0,5.0,201248,201248,Mickaël Tirpan,,,,
25/26,Problemas musculares,2026-01-10,2026-01-12,3.0,1.0,483916,483916,Lazaros Rota,,,,
24/25,Conmoción,2024-12-08,2024-12-15,8.0,1.0,483916,483916,Lazaros Rota,,,,
24/25,Enfermo,2024-11-02,2024-11-04,3.0,1.0,483916,483916,Lazaros Rota,,,,
24/25,Enfermo,2024-09-21,2024-09-23,3.0,1.0,483916,483916,Lazaros Rota,,,,
23/24,Lesión desconocida,2024-02-14,2024-03-01,17.0,3.0,483916,483916,Lazaros Rota,,,,
23/24,Lesión desconocida,2023-11-03,2023-11-19,17.0,4.0,483916,483916,Lazaros Rota,,,,
21/22,Rotura del ligamento de la rodilla,2022-01-20,2022-10-20,274.0,28.0,387201,387201,Clint Essers,,,,
21/22,Traumatismo,2021-12-10,2022-01-16,38.0,2.0,540271,540271,Mike van Beijnen,,,,
21/22,Lesión en el muslo,2021-11-19,2021-12-02,14.0,1.0,540271,540271,Mike van Beijnen,,,,
19/20,Lesión muscular,2019-10-30,2019-11-11,13.0,2.0,540271,540271,Mike van Beijnen,,,,
25/26,Lesión desconocida,2026-04-30,2026-05-08,9.0,1.0,283185,283185,Tesfaldet Tekie,,,,
25/26,Lesión desconocida,2025-11-28,2025-12-05,8.0,2.0,353403,353403,Samuel Moutoussamy,,,,
24/25,Falta de condición física,2024-12-11,2024-12-14,4.0,1.0,353403,353403,Samuel Moutoussamy,,,,
24/25,Desgarro en el muslo,2024-11-24,2024-12-11,18.0,2.0,353403,353403,Samuel Moutoussamy,,,,
17/18,Lesión en el muslo,2017-09-07,2017-10-13,37.0,4.0,353403,353403,Samuel Moutoussamy,,,,
23/24,Descanso,2024-05-20,2024-05-24,5.0,1.0,275949,275949,Jorrit Smeets,,,,
21/22,Lesión de rodilla,2022-02-11,2022-11-06,269.0,26.0,275949,275949,Jorrit Smeets,,,,
21/22,Traumatismo craneal,2021-11-01,2021-11-18,18.0,2.0,275949,275949,Jorrit Smeets,,,,
21/22,Lesión de rodilla,2021-08-01,2021-09-09,40.0,5.0,275949,275949,Jorrit Smeets,,,,
20/21,Coronavirus,2021-01-04,2021-01-12,9.0,,275949,275949,Jorrit Smeets,,,,
19/20,Lesión desconocida,2019-08-18,2019-09-14,28.0,1.0,275949,275949,Jorrit Smeets,,,,
16/17,Fractura de pómulo,2016-07-26,2016-09-15,52.0,6.0,275949,275949,Jorrit Smeets,,,,
22/23,Lesión desconocida,2023-03-09,2023-03-15,7.0,1.0,64506,64506,Ben Rienstra,,,,
21/22,Conmoción,2022-04-10,2022-04-28,19.0,2.0,64506,64506,Ben Rienstra,,,,
21/22,Problemas cardíacos,2021-07-09,2021-08-25,48.0,1.0,64506,64506,Ben Rienstra,,,,
19/20,Lesión desconocida,2020-07-19,2020-07-26,8.0,1.0,64506,64506,Ben Rienstra,,,,
19/20,Lesión desconocida,2019-12-22,2019-12-29,8.0,1.0,64506,64506,Ben Rienstra,,,,
16/17,Fractura metatarsiana,2016-07-04,2016-08-31,59.0,8.0,64506,64506,Ben Rienstra,,,,
14/15,Lesión de tobillo,2015-03-12,2015-03-19,8.0,1.0,64506,64506,Ben Rienstra,,,,
13/14,Enfermo,2014-01-13,2014-01-21,9.0,1.0,64506,64506,Ben Rienstra,,,,
21/22,Lesión desconocida,2022-02-05,2022-02-17,13.0,2.0,409515,409515,Adnan Uğur,,,,
21/22,Lesión desconocida,2021-10-14,2021-10-20,7.0,1.0,409515,409515,Adnan Uğur,,,,
20/21,Lesión inguinal,2021-05-06,2021-05-11,6.0,1.0,409515,409515,Adnan Uğur,,,,
20/21,Lesión muscular,2021-04-09,2021-04-29,21.0,2.0,409515,409515,Adnan Uğur,,,,
20/21,Traumatismo,2021-03-08,2021-03-11,4.0,1.0,409515,409515,Adnan Uğur,,,,
20/21,Lesión meniscal,2020-08-01,2020-10-03,64.0,3.0,409515,409515,Adnan Uğur,,,,
24/25,Lesión desconocida,2025-03-14,2025-03-28,15.0,1.0,187809,187809,Mats Seuntjens,,,,
23/24,Lesión desconocida,2024-02-07,2024-03-10,33.0,5.0,187809,187809,Mats Seuntjens,,,,
22/23,Lesión desconocida,2023-05-10,2023-05-17,8.0,1.0,187809,187809,Mats Seuntjens,,,,
22/23,Lesión desconocida,2022-11-10,2022-11-17,8.0,1.0,187809,187809,Mats Seuntjens,,,,
21/22,Lesión desconocida,2022-03-03,2022-03-10,8.0,1.0,187809,187809,Mats Seuntjens,,,,
18/19,Conmoción,2019-02-02,2019-02-14,13.0,1.0,187809,187809,Mats Seuntjens,,,,
13/14,Lesión en el pie,2014-02-15,2014-02-20,6.0,1.0,187809,187809,Mats Seuntjens,,,,
12/13,Fractura metatarsiana,2012-07-30,2012-10-11,74.0,9.0,187809,187809,Mats Seuntjens,,,,
25/26,Lesión muscular,2026-02-15,2026-03-12,26.0,3.0,276002,276002,Emil Hansson,,,,
23/24,Lesión en el gemelo,2024-10-25,2024-12-19,56.0,11.0,276002,276002,Emil Hansson,,,,
23/24,Lesión desconocida,2024-03-28,2024-07-01,96.0,8.0,276002,276002,Emil Hansson,,,,
23/24,Enfermo,2024-03-06,2024-03-13,8.0,1.0,276002,276002,Emil Hansson,,,,
23/24,Enfermo,2024-02-21,2024-02-25,5.0,1.0,276002,276002,Emil Hansson,,,,
22/23,Rotura del ligamento cruzado,2023-02-03,2023-09-30,240.0,28.0,468036,468036,Dimitris Emmanouilidis,,,,
25/26,Lesión muscular,2025-12-07,2025-12-15,9.0,1.0,338673,338673,Thibaud Verlinden,,,,
25/26,Lesión de tobillo,2025-09-10,2025-10-01,22.0,3.0,338673,338673,Thibaud Verlinden,,,,
24/25,Herida menor,2025-03-28,2025-04-09,13.0,1.0,338673,338673,Thibaud Verlinden,,,,
24/25,Desgarro parcial del músculo,2024-09-21,2024-10-15,25.0,2.0,338673,338673,Thibaud Verlinden,,,,
20/21,Lesión de rodilla,2020-10-18,2020-11-08,22.0,6.0,338673,338673,Thibaud Verlinden,,,,
17/18,Conmoción,2018-02-07,2018-02-19,13.0,2.0,338673,338673,Thibaud Verlinden,,,,
17/18,Distensión de muslo,2018-01-06,2018-01-21,16.0,4.0,338673,338673,Thibaud Verlinden,,,,
20/21,Lesión desconocida,2021-02-25,2021-04-08,43.0,4.0,49591,49591,Leroy George,,,,
16/17,Lesión desconocida,2016-11-25,2016-12-11,17.0,3.0,49591,49591,Leroy George,,,,
11/12,Problemas de rodilla,2012-04-27,2012-07-16,81.0,5.0,49591,49591,Leroy George,,,,
21/22,Lesión en el gemelo,2021-07-12,2021-12-12,154.0,23.0,225431,225431,Lisandro Semedo,,,,
22/23,Rotura del tendón de Aquiles,2022-01-06,2022-06-30,176.0,19.0,355368,355368,Djibril Dianessy,,,,
20/21,Traumatismo,2021-03-25,2021-04-11,18.0,3.0,355368,355368,Djibril Dianessy,,,,
19/20,Lesión de rodilla,2019-07-23,2020-06-30,344.0,29.0,355368,355368,Djibril Dianessy,,,,
17/18,Rotura del ligamento cruzado,2018-04-01,2019-03-01,335.0,33.0,355368,355368,Djibril Dianessy,,,,
25/26,Endurecimiento de terneros,2026-02-28,2026-03-06,7.0,1.0,411537,411537,Zian Flemming,,,,
25/26,Golpe,2025-12-28,2026-01-26,30.0,6.0,411537,411537,Zian Flemming,,,,
21/22,Malestar abdominal,2021-09-17,2021-10-10,24.0,4.0,411537,411537,Zian Flemming,,,,
24/25,Tendinitis,2024-12-17,2025-01-12,27.0,1.0,60957,60957,Sebastian Polter,,,,
23/24,Infección,2024-05-02,2024-05-18,17.0,2.0,60957,60957,Sebastian Polter,,,,
23/24,Hernia inguinal,2023-12-11,2024-01-31,52.0,3.0,60957,60957,Sebastian Polter,,,,
23/24,Enfermo,2023-10-24,2023-10-29,6.0,1.0,60957,60957,Sebastian Polter,,,,
23/24,Lesión en el pie,2023-08-19,2023-08-31,13.0,2.0,60957,60957,Sebastian Polter,,,,
22/23,Lesión del ligamento cruzado,2023-01-09,2023-04-17,99.0,13.0,60957,60957,Sebastian Polter,,,,
22/23,Lesión en el muslo,2022-08-22,2022-08-25,4.0,,60957,60957,Sebastian Polter,,,,
18/19,Lesión en el pie,2019-01-31,2019-03-25,54.0,7.0,60957,60957,Sebastian Polter,,,,
17/18,Rotura del tendón de Aquiles,2018-03-01,2018-09-20,204.0,16.0,60957,60957,Sebastian Polter,,,,
13/14,Lesión por latigazo,2014-01-23,2014-01-27,5.0,1.0,60957,60957,Sebastian Polter,,,,
11/12,Lesión de hombro,2011-06-27,2011-09-19,85.0,7.0,60957,60957,Sebastian Polter,,,,
09/10,Fractura metatarsiana,2009-10-15,2010-01-14,92.0,8.0,60957,60957,Sebastian Polter,,,,
21/22,Lesión desconocida,2022-01-13,2022-01-24,12.0,2.0,406924,406924,Bassala Sambou,,,,
25/26,Lesión en el pie,2025-10-01,2026-02-01,124.0,,578631,578631,Bas Breukers,,,,
24/25,Fractura de clavícula,2025-03-23,2025-07-01,101.0,3.0,578631,578631,Bas Breukers,,,,
25/26,Problemas musculares,2025-11-24,2025-12-08,15.0,4.0,81173,81173,Janis Blaswich,,,,
24/25,Lesión en el gemelo,2024-11-21,2024-12-31,41.0,7.0,81173,81173,Janis Blaswich,,,,
24/25,Lesión de hombro,2024-07-05,2024-07-23,19.0,,81173,81173,Janis Blaswich,,,,
22/23,Molestias en los gemelos,2022-10-27,2022-10-31,5.0,1.0,81173,81173,Janis Blaswich,,,,
21/22,Lesión muscular,2022-03-03,2022-06-30,120.0,12.0,81173,81173,Janis Blaswich,,,,
21/22,Lesión muscular,2021-07-19,2021-08-26,39.0,2.0,81173,81173,Janis Blaswich,,,,
17/18,Operación de ingle,2017-11-27,2017-12-21,25.0,3.0,81173,81173,Janis Blaswich,,,,
16/17,Lesión del aductor,2016-12-15,2017-06-15,183.0,27.0,81173,81173,Janis Blaswich,,,,
16/17,Hernia inguinal,2016-07-14,2016-12-01,141.0,21.0,81173,81173,Janis Blaswich,,,,
15/16,Molestias en el aductor,2016-04-11,2016-05-16,36.0,5.0,81173,81173,Janis Blaswich,,,,
15/16,Desgarro fibrilar,2015-11-02,2015-12-03,32.0,4.0,81173,81173,Janis Blaswich,,,,
12/13,Rotura de fibras en el aductor,2012-10-25,2013-02-04,103.0,17.0,81173,81173,Janis Blaswich,,,,
12/13,Cirugía de nariz,2012-08-13,2012-08-27,15.0,3.0,81173,81173,Janis Blaswich,,,,
22/23,Enfermo,2023-04-06,2023-04-16,11.0,3.0,150080,150080,Daniel Mesenhöler,,,,
19/20,Lesión de hombro,2019-11-24,2020-03-15,113.0,12.0,150080,150080,Daniel Mesenhöler,,,,
19/20,Infección,2019-11-08,2019-11-24,17.0,,150080,150080,Daniel Mesenhöler,,,,
19/20,Extensión del ligamento interno de la rodilla,2019-09-20,2019-10-16,27.0,3.0,150080,150080,Daniel Mesenhöler,,,,
13/14,Fractura metatarsiana,2014-01-27,2014-04-28,92.0,13.0,150080,150080,Daniel Mesenhöler,,,,
12/13,Lesión en el dedo de la mano,2012-11-25,2012-12-09,15.0,1.0,150080,150080,Daniel Mesenhöler,,,,
11/12,Rotura del ligamento externo del tobillo,2011-09-23,2011-10-09,17.0,3.0,150080,150080,Daniel Mesenhöler,,,,
25/26,Enfermo,2025-09-11,2025-09-12,2.0,,335027,335027,Koen Bucker,,,,
24/25,Lesión de rodilla,2024-09-13,2025-06-02,263.0,34.0,335027,335027,Koen Bucker,,,,
23/24,Lesión del brazo,2023-12-15,2024-03-16,93.0,10.0,335027,335027,Koen Bucker,,,,
23/24,Lesión inguinal,2023-11-01,2023-11-15,15.0,3.0,335027,335027,Koen Bucker,,,,
25/26,Traumatismo craneal,2026-01-31,2026-03-31,60.0,9.0,315138,315138,Mats Knoester,,,,
21/22,Lesión muscular,2022-04-01,2022-04-15,15.0,2.0,315138,315138,Mats Knoester,,,,
20/21,Lesión muscular,2021-01-13,2021-01-29,17.0,4.0,315138,315138,Mats Knoester,,,,
17/18,Lesión de rodilla,2017-06-01,2018-05-01,335.0,46.0,315138,315138,Mats Knoester,,,,
25/26,Problemas de espalda,2026-02-15,2026-03-04,18.0,2.0,202788,202788,Robin Pröpper,,,,
25/26,Traumatismo craneal,2025-10-05,2025-10-18,14.0,,202788,202788,Robin Pröpper,,,,
22/23,Pulmonía,2023-03-30,2023-04-04,6.0,1.0,202788,202788,Robin Pröpper,,,,
22/23,Enfermo,2023-02-17,2023-02-21,5.0,1.0,202788,202788,Robin Pröpper,,,,
22/23,Lesión en el muslo,2022-08-29,2022-09-02,5.0,1.0,202788,202788,Robin Pröpper,,,,
22/23,Lesión de tobillo,2022-07-13,2022-08-02,21.0,,202788,202788,Robin Pröpper,,,,
20/21,Lesión de rodilla,2020-11-22,2020-11-27,6.0,,202788,202788,Robin Pröpper,,,,
19/20,Traumatismo,2020-01-14,2020-01-26,13.0,3.0,202788,202788,Robin Pröpper,,,,
18/19,Rotura del ligamento cruzado,2018-09-16,2019-06-30,288.0,33.0,202788,202788,Robin Pröpper,,,,
17/18,Enfermo,2018-04-07,2018-04-09,3.0,1.0,202788,202788,Robin Pröpper,,,,
17/18,Lesión en el muslo,2017-11-06,2017-12-20,45.0,6.0,202788,202788,Robin Pröpper,,,,
13/14,Problemas en el muslo,2014-05-03,2014-06-30,59.0,2.0,202788,202788,Robin Pröpper,,,,
23/24,Lesión desconocida,2024-05-10,,726.0,2.0,406607,406607,Elias Oubella,,,,
22/23,Sobrecarga,2023-03-31,2023-04-17,18.0,4.0,406607,406607,Elias Oubella,,,,
21/22,Lesión de rodilla,2021-07-18,2022-06-15,333.0,38.0,406607,406607,Elias Oubella,,,,
21/22,Lesión en el pie,2022-02-07,2022-04-06,59.0,7.0,476755,476755,Mateo Les,,,,
22/23,Lesión en el muslo,2023-01-25,2023-02-15,22.0,4.0,458777,458777,Giacomo Quagliata,,,,
21/22,Lesión inguinal,2022-04-21,2022-04-27,7.0,1.0,458777,458777,Giacomo Quagliata,,,,
21/22,Problemas musculares,2021-08-26,2021-09-15,21.0,1.0,458777,458777,Giacomo Quagliata,,,,
19/20,Descanso,2019-11-05,2019-11-07,3.0,1.0,458777,458777,Giacomo Quagliata,,,,
23/24,Lesión desconocida,2024-02-22,2024-03-22,30.0,4.0,324111,324111,Teun Bijleveld,,,,
23/24,Lesión muscular,2023-10-16,2023-11-05,21.0,3.0,324111,324111,Teun Bijleveld,,,,
22/23,Traumatismo,2022-10-08,2022-11-01,25.0,4.0,324111,324111,Teun Bijleveld,,,,
22/23,Lesión desconocida,2022-08-01,2022-08-12,12.0,1.0,324111,324111,Teun Bijleveld,,,,
21/22,Traumatismo,2022-01-22,2022-04-10,79.0,12.0,324111,324111,Teun Bijleveld,,,,
20/21,Lesión de tobillo,2021-04-21,2021-06-30,71.0,5.0,324111,324111,Teun Bijleveld,,,,
18/19,Lesión de tobillo,2019-01-31,2019-03-31,60.0,9.0,324111,324111,Teun Bijleveld,,,,
21/22,Enfermo,2022-03-04,2022-03-08,5.0,1.0,237244,237244,Marco Rente,,,,
21/22,Lesión muscular,2021-08-09,2021-09-15,38.0,3.0,237244,237244,Marco Rente,,,,
20/21,Enfermo,2021-05-15,2021-05-24,10.0,1.0,237244,237244,Marco Rente,,,,
18/19,Lesión de tobillo,2018-07-23,2018-09-03,43.0,5.0,237244,237244,Marco Rente,,,,
25/26,Esguince,2026-03-01,2026-03-13,13.0,1.0,379168,379168,Noah Fadiga,,,,
24/25,Problemas cardíacos,2024-11-10,2025-02-24,107.0,19.0,379168,379168,Noah Fadiga,,,,
23/24,Lesión de cadera,2024-05-20,2024-06-23,35.0,2.0,379168,379168,Noah Fadiga,,,,
22/23,Lesión de cadera,2023-04-24,2023-06-04,42.0,6.0,379168,379168,Noah Fadiga,,,,
17/18,Fractura de mano,2017-07-15,2017-08-20,37.0,,379168,379168,Noah Fadiga,,,,
20/21,Lesión de espalda,2021-04-22,2021-04-29,8.0,1.0,63356,63356,Tim Breukers,,,,
20/21,Lesión muscular,2021-02-24,2021-03-04,9.0,1.0,63356,63356,Tim Breukers,,,,
19/20,Lesión de rodilla,2019-07-01,2019-08-30,61.0,2.0,63356,63356,Tim Breukers,,,,
16/17,Lesión inguinal,2017-02-09,2017-02-16,8.0,1.0,63356,63356,Tim Breukers,,,,
15/16,Lesión de rodilla,2016-04-11,2016-04-30,20.0,2.0,63356,63356,Tim Breukers,,,,
15/16,Falta de condición física,2016-01-11,2016-03-31,81.0,17.0,63356,63356,Tim Breukers,,,,
12/13,Daño de menisco,2012-12-20,2013-01-25,37.0,2.0,63356,63356,Tim Breukers,,,,
23/24,Enfermo,2024-02-01,2024-02-05,5.0,1.0,339330,339330,Navajo Bakboord,,,,
23/24,Lesión desconocida,2023-11-08,2023-12-13,36.0,4.0,339330,339330,Navajo Bakboord,,,,
23/24,Enfermo,2023-10-20,2023-10-23,4.0,1.0,339330,339330,Navajo Bakboord,,,,
21/22,Enfermo,2022-03-10,2022-03-15,6.0,1.0,339330,339330,Navajo Bakboord,,,,
21/22,Lesión desconocida,2021-12-08,2021-12-16,9.0,2.0,339330,339330,Navajo Bakboord,,,,
21/22,Lesión de rodilla,2021-08-20,2021-09-15,27.0,2.0,339330,339330,Navajo Bakboord,,,,
19/20,Rotura del ligamento cruzado,2019-11-19,2021-06-30,590.0,50.0,339330,339330,Navajo Bakboord,,,,
18/19,Lesión de tobillo,2018-11-24,2019-01-07,45.0,4.0,339330,339330,Navajo Bakboord,,,,
17/18,Rotura del ligamento cruzado,2018-01-20,2018-04-23,94.0,10.0,339330,339330,Navajo Bakboord,,,,
25/26,Problemas musculares,2026-04-15,,21.0,3.0,337243,337243,Orestis Kiomourtzoglou,,,,
25/26,Lesión muscular,2025-11-22,2026-02-23,94.0,11.0,337243,337243,Orestis Kiomourtzoglou,,,,
25/26,Desgarro fibrilar,2025-08-21,2025-10-09,50.0,9.0,337243,337243,Orestis Kiomourtzoglou,,,,
24/25,Desgarro fibrilar,2025-01-17,2025-03-20,63.0,11.0,337243,337243,Orestis Kiomourtzoglou,,,,
23/24,Problemas de espalda,2024-04-24,2024-05-06,13.0,2.0,337243,337243,Orestis Kiomourtzoglou,,,,
23/24,Lesión de ligamentos,2024-01-07,2024-01-11,5.0,,337243,337243,Orestis Kiomourtzoglou,,,,
23/24,Falta de condición física,2023-07-25,2023-08-24,31.0,4.0,337243,337243,Orestis Kiomourtzoglou,,,,
22/23,Cirugía del tobillo,2023-06-27,2023-07-24,28.0,,337243,337243,Orestis Kiomourtzoglou,,,,
22/23,Lesión de tobillo,2022-04-01,2022-06-30,91.0,9.0,337243,337243,Orestis Kiomourtzoglou,,,,
21/22,Lesión desconocida,2022-03-01,2022-03-10,10.0,1.0,337243,337243,Orestis Kiomourtzoglou,,,,
20/21,Lesión en el pie,2021-05-05,2021-05-11,7.0,1.0,337243,337243,Orestis Kiomourtzoglou,,,,
17/18,Doble rotura de ligamento,2017-10-10,2017-11-14,36.0,4.0,337243,337243,Orestis Kiomourtzoglou,,,,
15/16,Desgarro fibrilar,2016-02-22,2016-03-14,22.0,2.0,337243,337243,Orestis Kiomourtzoglou,,,,
25/26,Conmoción,2026-03-12,2026-03-19,8.0,1.0,315762,315762,Luca de la Torre,,,,
24/25,Lesión de tobillo,2024-09-11,2024-12-02,83.0,16.0,315762,315762,Luca de la Torre,,,,
23/24,Lesión en el muslo,2024-03-16,2024-04-15,31.0,5.0,315762,315762,Luca de la Torre,,,,
