season,injury_type,date_from,date_until,days_absent,matches_missed,player_id,player_id_tm,player_name,club_name,club_id_tm,club_slug,squad_team_slug
20/21,Coronavirus,2020-09-16,2020-09-30,15.0,2.0,367464,367464,Luís Maximiano,,,,
16/17,Lesión desconocida,2017-06-21,2017-07-10,20.0,3.0,367464,367464,Luís Maximiano,,,,
23/24,Lesión muscular,2024-03-01,2024-07-01,123.0,16.0,44062,44062,Antonio Adán,,,,
22/23,Lesión desconocida,2023-03-11,2023-03-14,4.0,1.0,44062,44062,Antonio Adán,,,,
17/18,Pubis,2018-04-03,2018-06-03,62.0,8.0,44062,44062,Antonio Adán,,,,
20/21,Coronavirus,2020-09-18,2020-10-02,15.0,3.0,95142,95142,Renan Ribeiro,,,,
19/20,Molestias en el aductor,2020-01-27,2020-01-31,5.0,1.0,95142,95142,Renan Ribeiro,,,,
19/20,Lesión desconocida,2019-12-19,2020-01-20,33.0,4.0,95142,95142,Renan Ribeiro,,,,
18/19,Lesión muscular,2018-12-26,2019-01-01,7.0,1.0,95142,95142,Renan Ribeiro,,,,
25/26,Desgarro muscular,2026-03-02,2026-03-26,25.0,4.0,102427,102427,Sebastián Coates,,,,
24/25,Lesión muscular,2025-05-17,2025-06-03,18.0,4.0,102427,102427,Sebastián Coates,,,,
23/24,Gastroenteritis gripal,2024-03-28,2024-03-31,4.0,1.0,102427,102427,Sebastián Coates,,,,
23/24,Descanso,2024-02-14,2024-02-16,3.0,1.0,102427,102427,Sebastián Coates,,,,
23/24,Lesión desconocida,2023-12-17,2024-01-06,21.0,4.0,102427,102427,Sebastián Coates,,,,
22/23,Lesión desconocida,2022-10-13,2022-10-27,15.0,2.0,102427,102427,Sebastián Coates,,,,
22/23,Traumatismo,2022-09-15,2022-10-06,22.0,4.0,102427,102427,Sebastián Coates,,,,
21/22,Problemas de rodilla,2022-04-28,2022-05-05,8.0,1.0,102427,102427,Sebastián Coates,,,,
21/22,Coronavirus,2022-01-31,2022-02-07,8.0,2.0,102427,102427,Sebastián Coates,,,,
21/22,Coronavirus,2021-11-29,2021-12-13,15.0,2.0,102427,102427,Sebastián Coates,,,,
21/22,Lesión de rodilla,2021-11-08,2021-11-22,15.0,3.0,102427,102427,Sebastián Coates,,,,
21/22,Problemas de rodilla,2021-08-26,2021-09-13,19.0,3.0,102427,102427,Sebastián Coates,,,,
20/21,Lesión del aductor,2020-11-05,2020-11-19,15.0,2.0,102427,102427,Sebastián Coates,,,,
19/20,Problemas musculares,2020-07-23,2020-07-30,8.0,1.0,102427,102427,Sebastián Coates,,,,
19/20,Problemas en el muslo,2019-11-18,2019-12-02,15.0,2.0,102427,102427,Sebastián Coates,,,,
24/25,Lesión desconocida,2024-12-10,2025-01-06,28.0,6.0,549006,549006,Gonçalo Inácio,,,,
24/25,Lesión desconocida,2024-11-02,2024-11-07,6.0,1.0,549006,549006,Gonçalo Inácio,,,,
24/25,Herida menor,2024-10-07,2024-10-13,7.0,1.0,549006,549006,Gonçalo Inácio,,,,
24/25,Lesión desconocida,2024-09-18,2024-09-25,8.0,1.0,549006,549006,Gonçalo Inácio,,,,
23/24,Problemas en el muslo,2024-02-26,2024-03-08,12.0,3.0,549006,549006,Gonçalo Inácio,,,,
21/22,Gripe,2022-03-13,2022-03-16,4.0,1.0,549006,549006,Gonçalo Inácio,,,,
21/22,Lesión desconocida,2021-09-16,2021-10-08,23.0,4.0,549006,549006,Gonçalo Inácio,,,,
21/22,Lesión desconocida,2021-09-06,2021-09-13,8.0,1.0,549006,549006,Gonçalo Inácio,,,,
20/21,Lesión desconocida,2021-04-10,2021-04-14,5.0,1.0,549006,549006,Gonçalo Inácio,,,,
22/23,Lesión desconocida,2023-03-12,2023-04-05,25.0,2.0,129386,129386,Zouhair Feddal,,,,
21/22,Lesión desconocida,2022-04-07,2022-04-22,16.0,3.0,129386,129386,Zouhair Feddal,,,,
21/22,Herida menor,2022-02-24,2022-02-28,5.0,1.0,129386,129386,Zouhair Feddal,,,,
21/22,Lesión muscular,2021-12-06,2022-01-03,29.0,6.0,129386,129386,Zouhair Feddal,,,,
20/21,Herida menor,2021-04-15,2021-04-22,8.0,2.0,129386,129386,Zouhair Feddal,,,,
20/21,Contusión,2020-12-24,2020-12-31,8.0,1.0,129386,129386,Zouhair Feddal,,,,
20/21,Herida menor,2020-10-05,2020-10-15,11.0,2.0,129386,129386,Zouhair Feddal,,,,
18/19,Infección gripal,2019-02-04,2019-02-07,4.0,,129386,129386,Zouhair Feddal,,,,
17/18,Rotura del tendón de Aquiles,2018-02-05,2018-07-05,151.0,24.0,129386,129386,Zouhair Feddal,,,,
17/18,Lesión de pierna,2017-10-16,2017-12-07,53.0,8.0,129386,129386,Zouhair Feddal,,,,
16/17,Esguince de tobillo,2016-08-22,2016-10-13,53.0,10.0,129386,129386,Zouhair Feddal,,,,
14/15,Problemas en el muslo,2015-02-16,2015-03-05,18.0,,129386,129386,Zouhair Feddal,,,,
12/13,Traumatismo,2012-11-26,2012-12-31,36.0,6.0,129386,129386,Zouhair Feddal,,,,
25/26,Fractura de pómulo,2026-01-08,2026-01-26,19.0,,504073,504073,Eduardo Quaresma,,,,
24/25,Lesión desconocida,2025-02-24,2025-03-13,18.0,3.0,504073,504073,Eduardo Quaresma,,,,
24/25,Problemas musculares,2025-01-13,2025-02-01,20.0,4.0,504073,504073,Eduardo Quaresma,,,,
24/25,Lesión de tobillo,2024-11-24,2024-12-06,13.0,3.0,504073,504073,Eduardo Quaresma,,,,
24/25,Lesión desconocida,2024-10-07,2024-11-03,28.0,7.0,504073,504073,Eduardo Quaresma,,,,
24/25,Lesión desconocida,2024-09-16,2024-09-25,10.0,2.0,504073,504073,Eduardo Quaresma,,,,
21/22,Coronavirus,2021-12-29,2022-01-06,9.0,1.0,504073,504073,Eduardo Quaresma,,,,
20/21,Problemas de las vértebras lumbares,2020-10-12,2020-10-26,15.0,2.0,504073,504073,Eduardo Quaresma,,,,
20/21,Coronavirus,2020-09-19,2020-09-26,8.0,1.0,504073,504073,Eduardo Quaresma,,,,
22/23,Lesión de rodilla,2022-09-12,2023-01-30,141.0,23.0,56036,56036,Luís Neto,,,,
20/21,Coronavirus,2021-01-13,2021-01-22,10.0,2.0,56036,56036,Luís Neto,,,,
19/20,Costilla fracturada,2019-12-09,2020-01-15,38.0,5.0,56036,56036,Luís Neto,,,,
19/20,Neumotórax,2019-12-08,2020-02-08,63.0,5.0,56036,56036,Luís Neto,,,,
17/18,Problemas inguinales,2018-01-10,2018-02-04,26.0,5.0,56036,56036,Luís Neto,,,,
25/26,Esguince de tobillo,2025-11-02,2025-11-14,13.0,2.0,461903,461903,João Silva,,,,
25/26,Golpe de muslo,2026-04-15,2026-04-23,9.0,2.0,616341,616341,Nuno Mendes,,,,
25/26,Golpe de muslo,2025-11-27,2025-12-08,12.0,2.0,616341,616341,Nuno Mendes,,,,
25/26,Lesión de rodilla,2025-11-05,2025-11-19,15.0,3.0,616341,616341,Nuno Mendes,,,,
22/23,Lesión en el muslo,2023-05-01,2024-02-12,288.0,44.0,616341,616341,Nuno Mendes,,,,
22/23,Lesión muscular,2022-11-29,2023-01-16,49.0,8.0,616341,616341,Nuno Mendes,,,,
22/23,Lesión muscular,2022-11-21,2022-11-25,5.0,1.0,616341,616341,Nuno Mendes,,,,
22/23,Lesión en el muslo,2022-10-03,2022-10-23,21.0,4.0,616341,616341,Nuno Mendes,,,,
21/22,Lesión de tobillo,2021-08-02,2021-08-19,18.0,2.0,616341,616341,Nuno Mendes,,,,
20/21,Herida menor,2021-06-17,2021-06-21,5.0,1.0,616341,616341,Nuno Mendes,,,,
20/21,Descanso,2021-02-01,2021-02-08,8.0,2.0,616341,616341,Nuno Mendes,,,,
20/21,Coronavirus,2021-01-11,2021-01-25,15.0,4.0,616341,616341,Nuno Mendes,,,,
20/21,Hematoma en el pie,2020-11-30,2020-12-10,11.0,3.0,616341,616341,Nuno Mendes,,,,
20/21,Hematoma en el pie,2020-11-16,2020-11-26,11.0,1.0,616341,616341,Nuno Mendes,,,,
25/26,Lesión en el muslo,2026-03-23,2026-04-28,37.0,7.0,290391,290391,Nuno Santos,,,,
24/25,Rotura del tendón rotuliano,2024-10-27,2026-01-31,462.0,74.0,290391,290391,Nuno Santos,,,,
24/25,Lesión de rodilla,2024-07-25,2024-08-20,27.0,3.0,290391,290391,Nuno Santos,,,,
23/24,Lesión en el tobillo,2023-08-01,2023-08-16,16.0,1.0,290391,290391,Nuno Santos,,,,
22/23,Lesión desconocida,2022-11-03,2022-11-20,18.0,2.0,290391,290391,Nuno Santos,,,,
20/21,Lesión muscular,2021-03-18,2021-03-30,13.0,1.0,290391,290391,Nuno Santos,,,,
19/20,Lesión desconocida,2019-11-20,2019-12-05,16.0,2.0,290391,290391,Nuno Santos,,,,
18/19,Rotura del ligamento cruzado,2018-07-16,2019-03-20,248.0,35.0,290391,290391,Nuno Santos,,,,
15/16,Rotura del ligamento cruzado,2015-12-21,2016-06-30,193.0,54.0,290391,290391,Nuno Santos,,,,
15/16,Tendinitis,2015-10-15,2015-10-22,8.0,3.0,290391,290391,Nuno Santos,,,,
21/22,Lesión desconocida,2022-05-05,2022-05-31,27.0,2.0,44699,44699,Antunes,,,,
20/21,Coronavirus,2021-03-18,2021-03-29,12.0,1.0,44699,44699,Antunes,,,,
20/21,Lesión muscular,2020-10-23,2020-11-11,20.0,4.0,44699,44699,Antunes,,,,
18/19,Rotura del ligamento cruzado,2019-04-15,2019-11-21,221.0,23.0,44699,44699,Antunes,,,,
14/15,Traumatismo,2015-04-17,2015-04-22,6.0,1.0,44699,44699,Antunes,,,,
14/15,Desgarro fibrilar,2014-11-01,2014-11-16,16.0,2.0,44699,44699,Antunes,,,,
08/09,Lesión de hombro,2009-04-16,2009-05-18,33.0,5.0,44699,44699,Antunes,,,,
18/19,Lesión desconocida,2019-04-22,2019-05-06,15.0,2.0,344393,344393,Lumor Agbenyenu,,,,
18/19,Lesión desconocida,2019-02-17,2019-03-04,16.0,3.0,344393,344393,Lumor Agbenyenu,,,,
17/18,Fractura del pie,2017-09-06,2017-09-21,16.0,2.0,344393,344393,Lumor Agbenyenu,,,,
25/26,Lesión en el muslo,2026-01-25,2026-02-28,35.0,5.0,553875,553875,Pedro Porro,,,,
23/24,Sobrecarga,2024-02-16,2024-03-05,19.0,2.0,553875,553875,Pedro Porro,,,,
22/23,Traumatismo,2022-09-22,2022-10-09,18.0,5.0,553875,553875,Pedro Porro,,,,
21/22,Herida menor,2022-03-17,2022-03-31,15.0,3.0,553875,553875,Pedro Porro,,,,
21/22,Lesión muscular,2021-12-13,2022-01-27,46.0,9.0,553875,553875,Pedro Porro,,,,
21/22,Lesión muscular,2021-11-04,2021-11-15,12.0,3.0,553875,553875,Pedro Porro,,,,
21/22,Contusión de rodilla,2021-07-15,2021-08-09,26.0,2.0,553875,553875,Pedro Porro,,,,
20/21,Lesión muscular,2021-05-13,2021-05-31,19.0,2.0,553875,553875,Pedro Porro,,,,
20/21,Problemas musculares,2021-05-03,2021-05-10,8.0,1.0,553875,553875,Pedro Porro,,,,
20/21,Herida menor,2021-03-04,2021-03-11,8.0,1.0,553875,553875,Pedro Porro,,,,
20/21,Enfermo,2020-06-18,2020-07-20,33.0,9.0,553875,553875,Pedro Porro,,,,
19/20,Lesión muscular,2019-10-03,2019-10-17,15.0,3.0,553875,553875,Pedro Porro,,,,
18/19,Lesión muscular,2019-06-10,2019-07-11,32.0,5.0,553875,553875,Pedro Porro,,,,
25/26,Enfermo,2026-01-16,2026-01-19,4.0,1.0,601883,601883,Matheus Nunes,,,,
24/25,Lesión desconocida,2024-11-10,2024-11-19,10.0,2.0,601883,601883,Matheus Nunes,,,,
22/23,Lesión de hombro,2022-11-04,2022-11-12,9.0,2.0,601883,601883,Matheus Nunes,,,,
20/21,Coronavirus,2021-03-17,2021-03-29,13.0,1.0,601883,601883,Matheus Nunes,,,,
20/21,Ligamento roto,2020-09-04,2020-09-27,24.0,3.0,13217,13217,João Pereira,,,,
19/20,Lesión inguinal,2020-02-22,2020-03-09,17.0,3.0,13217,13217,João Pereira,,,,
19/20,Lesión desconocida,2019-12-02,2019-12-13,12.0,3.0,13217,13217,João Pereira,,,,
18/19,Lesión muscular,2019-05-01,2019-05-13,13.0,2.0,13217,13217,João Pereira,,,,
18/19,Fractura metatarsiana,2019-01-20,2019-03-17,57.0,11.0,13217,13217,João Pereira,,,,
18/19,Lesión desconocida,2018-12-03,2018-12-06,4.0,1.0,13217,13217,João Pereira,,,,
18/19,Enfermo,2018-10-26,2018-10-28,3.0,1.0,13217,13217,João Pereira,,,,
14/15,Problemas en el muslo,2015-03-19,2015-04-09,22.0,2.0,13217,13217,João Pereira,,,,
11/12,Hematoma en el pie,2012-05-01,2012-05-10,10.0,1.0,13217,13217,João Pereira,,,,
10/11,Lesión de codo,2011-03-26,2011-04-18,24.0,4.0,13217,13217,João Pereira,,,,
10/11,Conmoción,2010-08-22,2010-08-27,6.0,1.0,13217,13217,João Pereira,,,,
25/26,Conmoción,2026-03-10,2026-03-20,11.0,2.0,257455,257455,João Palhinha,,,,
25/26,Traumatismo,2026-01-15,2026-01-19,5.0,1.0,257455,257455,João Palhinha,,,,
24/25,Enfermo,2025-02-06,2025-02-16,11.0,3.0,257455,257455,João Palhinha,,,,
24/25,Desgarro miofascial,2024-11-13,2025-01-24,73.0,14.0,257455,257455,João Palhinha,,,,
23/24,Luxación acromioclavicular,2023-07-23,2023-08-16,25.0,1.0,257455,257455,João Palhinha,,,,
21/22,Lesión muscular,2021-11-28,2021-12-16,19.0,4.0,257455,257455,João Palhinha,,,,
20/21,Coronavirus,2020-09-24,2020-10-05,12.0,4.0,257455,257455,João Palhinha,,,,
17/18,Infección gripal,2018-02-24,2018-02-28,5.0,1.0,257455,257455,João Palhinha,,,,
23/24,Lesión desconocida,2023-10-27,2023-10-29,3.0,1.0,314963,314963,Bruno Paz,,,,
23/24,Lesión muscular,2023-09-07,2023-10-12,36.0,5.0,314963,314963,Bruno Paz,,,,
22/23,Lesión desconocida,2023-06-03,2023-06-08,6.0,1.0,314963,314963,Bruno Paz,,,,
18/19,Rotura del ligamento cruzado,2019-04-15,2020-01-20,281.0,62.0,314963,314963,Bruno Paz,,,,
25/26,Lesión desconocida,2026-01-16,2026-03-01,45.0,10.0,670717,670717,Dário Essugo,,,,
25/26,Cirugía,2025-09-08,2026-01-08,123.0,27.0,670717,670717,Dário Essugo,,,,
24/25,Problemas musculares,2024-11-25,2024-12-05,11.0,1.0,670717,670717,Dário Essugo,,,,
22/23,Lesión muscular,2023-01-26,2023-03-05,39.0,14.0,670717,670717,Dário Essugo,,,,
24/25,Lesión muscular,2025-05-04,2025-06-02,30.0,4.0,499721,499721,Wendel,,,,
24/25,Lesión muscular,2024-11-08,2024-11-30,23.0,3.0,499721,499721,Wendel,,,,
24/25,Lesión de rodilla,2024-08-10,2024-08-23,14.0,2.0,499721,499721,Wendel,,,,
23/24,Lesión desconocida,2023-10-22,2023-10-25,4.0,,499721,499721,Wendel,,,,
21/22,Distensión de muslo,2021-12-12,2022-02-06,57.0,,499721,499721,Wendel,,,,
21/22,Hematoma en el pie,2021-11-23,2021-12-01,9.0,1.0,499721,499721,Wendel,,,,
20/21,Lesión muscular,2020-11-19,2020-12-04,16.0,4.0,499721,499721,Wendel,,,,
20/21,Lesión muscular,2020-10-29,2020-11-02,5.0,1.0,499721,499721,Wendel,,,,
19/20,Lesión de rodilla,2020-06-01,2020-06-09,9.0,1.0,499721,499721,Wendel,,,,
18/19,Lesión de rodilla,2018-12-10,2019-01-02,24.0,5.0,499721,499721,Wendel,,,,
18/19,Lesión muscular,2018-09-19,2018-10-01,13.0,3.0,499721,499721,Wendel,,,,
24/25,Rotura del ligamento cruzado,2025-02-16,2026-01-03,322.0,45.0,461943,461943,Daniel Bragança,,,,
24/25,Lesión muscular,2024-12-09,2025-01-14,37.0,8.0,461943,461943,Daniel Bragança,,,,
22/23,Rotura del ligamento cruzado,2022-07-07,2023-06-30,359.0,53.0,461943,461943,Daniel Bragança,,,,
21/22,Problemas de rodilla,2022-01-24,2022-01-31,8.0,1.0,461943,461943,Daniel Bragança,,,,
21/22,Coronavirus,2022-02-03,2022-02-09,7.0,1.0,149729,149729,João Mário,,,,
21/22,Problemas de las vértebras lumbares,2021-11-08,2021-11-16,9.0,2.0,149729,149729,João Mário,,,,
20/21,Lesión en el pie,2021-02-03,2021-02-06,4.0,1.0,149729,149729,João Mário,,,,
19/20,Fractura de dedo,2019-11-10,2019-12-15,36.0,7.0,149729,149729,João Mário,,,,
17/18,Amigdalitis,2017-12-09,2017-12-16,8.0,1.0,149729,149729,João Mário,,,,
17/18,Amigdalitis,2017-10-15,2017-10-20,6.0,1.0,149729,149729,João Mário,,,,
16/17,Cansancio muscular,2017-03-02,2017-03-05,4.0,,149729,149729,João Mário,,,,
16/17,Lesión desconocida,2016-09-25,2016-10-02,8.0,2.0,149729,149729,João Mário,,,,
12/13,Lesión desconocida,2013-04-08,2013-05-02,25.0,8.0,149729,149729,João Mário,,,,
16/17,Traumatismo,2017-04-15,2017-04-25,11.0,1.0,226138,226138,Mattheus,,,,
16/17,Lesión desconocida,2017-02-07,2017-02-27,21.0,3.0,226138,226138,Mattheus,,,,
25/26,Lesión muscular,2025-12-08,2026-01-23,47.0,9.0,426620,426620,Pedro Gonçalves,,,,
25/26,Lesión desconocida,2025-11-09,2025-11-27,19.0,4.0,426620,426620,Pedro Gonçalves,,,,
24/25,Lesión muscular,2024-11-11,2025-04-09,150.0,33.0,426620,426620,Pedro Gonçalves,,,,
24/25,Lesión muscular,2024-09-20,2024-10-19,30.0,7.0,426620,426620,Pedro Gonçalves,,,,
23/24,Lesión muscular,2024-03-15,2024-04-04,21.0,5.0,426620,426620,Pedro Gonçalves,,,,
23/24,Descanso,2024-03-04,2024-03-08,5.0,1.0,426620,426620,Pedro Gonçalves,,,,
21/22,Lesión desconocida,2022-02-24,2022-03-12,17.0,4.0,426620,426620,Pedro Gonçalves,,,,
21/22,Lesión muscular,2022-02-07,2022-02-13,7.0,1.0,426620,426620,Pedro Gonçalves,,,,
21/22,Lesión en el pie,2021-09-03,2021-10-06,34.0,8.0,426620,426620,Pedro Gonçalves,,,,
20/21,Problemas de rodilla,2020-11-20,2020-11-26,7.0,1.0,426620,426620,Pedro Gonçalves,,,,
20/21,Coronavirus,2020-09-17,2020-09-30,14.0,2.0,426620,426620,Pedro Gonçalves,,,,
25/26,Lesión desconocida,2025-08-11,2025-08-23,13.0,,448466,448466,Jovane Cabral,,,,
24/25,Lesión desconocida,2025-01-16,2025-02-12,28.0,4.0,448466,448466,Jovane Cabral,,,,
23/24,Lesión en el gemelo,2023-11-03,2023-11-24,22.0,4.0,448466,448466,Jovane Cabral,,,,
22/23,Lesión desconocida,2023-03-22,2023-06-30,101.0,15.0,448466,448466,Jovane Cabral,,,,
22/23,Traumatismo,2022-08-25,2022-10-13,50.0,11.0,448466,448466,Jovane Cabral,,,,
21/22,Traumatismo,2021-11-18,2022-01-17,61.0,14.0,448466,448466,Jovane Cabral,,,,
20/21,Traumatismo,2020-11-30,2021-01-04,36.0,5.0,448466,448466,Jovane Cabral,,,,
20/21,Lesión muscular,2020-09-28,2020-10-15,18.0,4.0,448466,448466,Jovane Cabral,,,,
20/21,Herida menor,2020-06-25,2020-07-02,8.0,1.0,448466,448466,Jovane Cabral,,,,
19/20,Lesión de cadera,2019-09-26,2020-01-27,124.0,23.0,448466,448466,Jovane Cabral,,,,
19/20,Lesión muscular,2019-08-01,2019-09-19,50.0,6.0,448466,448466,Jovane Cabral,,,,
23/24,Lesión desconocida,2023-11-20,2023-11-28,9.0,2.0,581140,581140,Joelson Fernandes,,,,
21/22,Lesión desconocida,2021-10-20,2021-10-26,7.0,2.0,581140,581140,Joelson Fernandes,,,,
25/26,Lesión muscular,2026-01-05,2026-02-12,39.0,9.0,616344,616344,Tiago Tomás,,,,
25/26,Traumatismo,2025-11-23,2025-12-01,9.0,2.0,616344,616344,Tiago Tomás,,,,
25/26,Problemas musculares,2025-10-28,2025-10-30,3.0,1.0,616344,616344,Tiago Tomás,,,,
23/24,Lesión de codo,2024-01-29,2024-02-29,32.0,4.0,616344,616344,Tiago Tomás,,,,
23/24,Enfermo,2023-12-08,2023-12-10,3.0,1.0,616344,616344,Tiago Tomás,,,,
22/23,Falta de condición física,2023-02-13,2023-02-23,11.0,1.0,616344,616344,Tiago Tomás,,,,
22/23,Lesión de los músculos abdominales,2023-01-25,2023-02-12,19.0,4.0,616344,616344,Tiago Tomás,,,,
22/23,Amigdalitis,2022-08-18,2022-08-29,12.0,2.0,616344,616344,Tiago Tomás,,,,
21/22,Coronavirus,2021-12-16,2021-12-27,12.0,2.0,616344,616344,Tiago Tomás,,,,
21/22,Herida menor,2021-10-25,2021-11-04,11.0,3.0,616344,616344,Tiago Tomás,,,,
21/22,Herida menor,2021-09-02,2021-09-16,15.0,2.0,616344,616344,Tiago Tomás,,,,
20/21,Herida menor,2021-05-03,2021-05-17,15.0,3.0,616344,616344,Tiago Tomás,,,,
25/26,Traumatismo craneal,2026-04-02,2026-04-07,6.0,1.0,438202,438202,Bruno Tabata,,,,
25/26,Lesión en el muslo,2026-02-16,2026-02-28,13.0,2.0,438202,438202,Bruno Tabata,,,,
24/25,Lesión en el muslo,2025-01-10,2025-04-09,90.0,15.0,438202,438202,Bruno Tabata,,,,
24/25,Enfermedad viral,2024-09-30,2024-10-18,19.0,1.0,438202,438202,Bruno Tabata,,,,
24/25,Lesión en el muslo,2024-09-12,2024-09-28,17.0,3.0,438202,438202,Bruno Tabata,,,,
22/23,Lesión en el muslo,2023-03-20,2023-05-09,51.0,11.0,438202,438202,Bruno Tabata,,,,
20/21,Lesión de rodilla,2021-04-23,2021-05-31,39.0,6.0,438202,438202,Bruno Tabata,,,,
20/21,Lesión desconocida,2021-04-10,2021-04-14,5.0,1.0,438202,438202,Bruno Tabata,,,,
20/21,Coronavirus,2021-01-18,2021-01-25,8.0,2.0,438202,438202,Bruno Tabata,,,,
20/21,Lesión muscular,2020-10-23,2020-11-18,27.0,4.0,438202,438202,Bruno Tabata,,,,
18/19,Lesión desconocida,2018-12-25,2019-01-09,16.0,2.0,438202,438202,Bruno Tabata,,,,
18/19,Lesión desconocida,2018-12-08,2018-12-16,9.0,1.0,438202,438202,Bruno Tabata,,,,
17/18,Lesión en el muslo,2018-03-17,2018-04-12,27.0,2.0,438202,438202,Bruno Tabata,,,,
17/18,Lesión muscular,2018-03-06,2018-03-12,7.0,1.0,438202,438202,Bruno Tabata,,,,
17/18,Lesión desconocida,2017-09-01,2017-10-24,54.0,7.0,438202,438202,Bruno Tabata,,,,
25/26,Lesión en el muslo,2025-07-17,2025-07-26,10.0,2.0,592735,592735,Gonzalo Plata,,,,
24/25,Problemas de rodilla,2025-05-02,2025-06-15,45.0,11.0,592735,592735,Gonzalo Plata,,,,
24/25,Edema óseo,2025-04-20,2025-04-26,7.0,1.0,592735,592735,Gonzalo Plata,,,,
24/25,Cansancio muscular,2025-03-30,2025-04-05,7.0,1.0,592735,592735,Gonzalo Plata,,,,
22/23,Rotura de fibras en el aductor,2023-03-18,2023-03-30,13.0,2.0,592735,592735,Gonzalo Plata,,,,
22/23,Problemas de cadera,2022-10-06,2022-10-18,13.0,2.0,592735,592735,Gonzalo Plata,,,,
22/23,Problemas de tobillo,2022-08-15,2022-09-01,18.0,2.0,592735,592735,Gonzalo Plata,,,,
21/22,Esguince de tobillo,2022-06-13,2022-07-25,43.0,,592735,592735,Gonzalo Plata,,,,
21/22,Coronavirus,2022-02-17,2022-02-24,8.0,1.0,592735,592735,Gonzalo Plata,,,,
21/22,Gripe,2021-11-01,2021-11-05,5.0,1.0,592735,592735,Gonzalo Plata,,,,
20/21,Coronavirus,2020-11-22,2020-12-02,11.0,2.0,592735,592735,Gonzalo Plata,,,,
25/26,Sobrecarga,2026-03-27,2026-04-06,11.0,1.0,214316,214316,Luciano Vietto,,,,
25/26,Desgarro muscular,2025-11-10,2025-12-10,31.0,4.0,214316,214316,Luciano Vietto,,,,
25/26,Sobrecarga,2025-09-26,2025-10-08,13.0,3.0,214316,214316,Luciano Vietto,,,,
25/26,Lumbalgia,2025-06-29,2025-08-07,40.0,5.0,214316,214316,Luciano Vietto,,,,
24/25,Inflamación,2025-05-27,2025-06-05,10.0,1.0,214316,214316,Luciano Vietto,,,,
24/25,Lesión en el muslo,2025-03-01,2025-03-14,14.0,2.0,214316,214316,Luciano Vietto,,,,
24/25,Sobrecarga,2025-02-13,2025-02-17,5.0,1.0,214316,214316,Luciano Vietto,,,,
19/20,Lesión de hombro,2020-06-14,2020-07-19,36.0,6.0,214316,214316,Luciano Vietto,,,,
19/20,Lesión desconocida,2020-01-13,2020-01-29,17.0,3.0,214316,214316,Luciano Vietto,,,,
19/20,Lesión desconocida,2019-09-05,2019-09-17,13.0,1.0,214316,214316,Luciano Vietto,,,,
16/17,Problemas de espalda,2016-09-08,2016-09-13,6.0,1.0,214316,214316,Luciano Vietto,,,,
15/16,Problemas estomacales,2015-10-07,2015-11-17,42.0,6.0,214316,214316,Luciano Vietto,,,,
14/15,Lumbalgia,2015-04-24,2015-04-30,7.0,2.0,214316,214316,Luciano Vietto,,,,
14/15,Lumbalgia,2015-04-11,2015-04-18,8.0,1.0,214316,214316,Luciano Vietto,,,,
12/13,Hernia inguinal,2013-05-12,2013-06-04,24.0,3.0,214316,214316,Luciano Vietto,,,,
19/20,Rotura del ligamento cruzado,2020-01-28,2021-03-01,399.0,47.0,240578,240578,Luiz Phellype,,,,
19/20,Lesión de tobillo,2019-09-12,2019-09-24,13.0,3.0,240578,240578,Luiz Phellype,,,,
15/16,Fractura de clavícula,2015-07-07,2015-08-31,56.0,3.0,240578,240578,Luiz Phellype,,,,
25/26,Rotura del ligamento cruzado,2026-04-15,2026-12-31,261.0,4.0,54534,54534,Agustín Marchesín,,,,
25/26,Desgarro del aductor,2026-03-23,2026-04-10,19.0,2.0,54534,54534,Agustín Marchesín,,,,
25/26,Desgarro muscular,2025-09-01,2025-09-19,19.0,1.0,54534,54534,Agustín Marchesín,,,,
24/25,Traumatismo craneal,2024-12-05,2024-12-09,5.0,1.0,54534,54534,Agustín Marchesín,,,,
23/24,Lesión en el muslo,2024-02-29,2024-04-01,33.0,5.0,54534,54534,Agustín Marchesín,,,,
22/23,Rotura del tendón de Aquiles,2023-02-03,2023-08-18,197.0,20.0,54534,54534,Agustín Marchesín,,,,
21/22,Lesión de rodilla,2021-08-19,2021-09-26,39.0,6.0,54534,54534,Agustín Marchesín,,,,
20/21,Magulladuras en las costillas,2020-10-01,2020-10-14,14.0,3.0,54534,54534,Agustín Marchesín,,,,
15/16,Traumatismo,2016-05-16,2016-07-16,62.0,8.0,54534,54534,Agustín Marchesín,,,,
25/26,Lesión del aductor,2026-03-23,2026-03-31,9.0,,357153,357153,Diogo Costa,,,,
24/25,Lesión del aductor,2025-06-12,2025-06-27,16.0,3.0,357153,357153,Diogo Costa,,,,
24/25,Lesión muscular,2025-04-23,2025-05-09,17.0,2.0,357153,357153,Diogo Costa,,,,
23/24,Lesión desconocida,2024-04-15,2024-04-25,11.0,2.0,357153,357153,Diogo Costa,,,,
23/24,Herida menor,2024-03-20,2024-03-25,6.0,1.0,357153,357153,Diogo Costa,,,,
22/23,Lesión desconocida,2023-03-20,2023-04-04,16.0,3.0,357153,357153,Diogo Costa,,,,
20/21,Coronavirus,2021-04-06,2021-04-16,11.0,3.0,357153,357153,Diogo Costa,,,,
19/20,Lesión en el dedo de la mano,2019-07-26,2019-08-11,17.0,2.0,357153,357153,Diogo Costa,,,,
